gx,gy,gz,ax,ay,az,tmp
2966,5211,506,3646,-531,2797,28.62
2914,4488,467,3465,-547,2676,28.63
2853,4018,396,3310,-550,2558,28.62
2799,3785,309,3170,-539,2458,28.62
2731,3768,219,3065,-541,2405,28.63
2645,3872,136,2981,-531,2378,28.61
2557,4046,52,2942,-524,2385,28.62
2451,4244,-36,2904,-520,2391,28.64
2333,4472,-122,2848,-546,2406,28.63
2212,4738,-220,2765,-573,2421,28.62
2086,5062,-327,2669,-562,2390,28.63
1964,5506,-429,2587,-523,2342,28.64
1852,6079,-519,2541,-451,2350,28.65
1747,6712,-584,2538,-417,2372,28.65
1663,7275,-627,2598,-396,2465,28.64
1607,7670,-670,2634,-380,2537,28.62
1567,7971,-705,2618,-358,2580,28.62
1536,8260,-736,2568,-350,2614,28.62
1518,8596,-770,2477,-313,2589,28.64
1533,9034,-794,2436,-261,2592,28.65
1559,9522,-798,2464,-201,2650,28.64
1602,9935,-774,2557,-186,2767,28.65
1652,10121,-737,2677,-169,2938,28.64
1697,10053,-692,2790,-154,3112,28.64
1730,9825,-624,2843,-154,3165,28.63
1768,9573,-548,2856,-120,3210,28.64
1804,9304,-442,2912,-56,3258,28.65
1848,8984,-301,2984,-3,3308,28.64
1892,8563,-144,3040,28,3387,28.64
1925,8029,20,3060,12,3449,28.64
1951,7421,173,3008,-23,3497,28.63
1976,6802,289,2926,-73,3522,28.66
2002,6256,376,2838,-111,3491,28.67
2043,5789,428,2714,-125,3414,28.66
2102,5458,439,2563,-131,3336,28.63
2169,5318,400,2402,-150,3243,28.64
2257,5399,299,2198,-204,3142,28.65
2323,5631,181,2078,-254,3112,28.63
2364,5987,44,1989,-268,3107,28.63
2389,6428,-110,1951,-251,3094,28.63
2401,6906,-251,1955,-232,3096,28.63
2400,7342,-366,2014,-216,3166,28.63
2379,7644,-464,2106,-202,3291,28.64
2313,7723,-547,2255,-222,3443,28.62
2219,7534,-598,2407,-237,3592,28.66
2092,7127,-624,2557,-243,3695,28.65
1956,6507,-623,2640,-216,3746,28.63
1825,5825,-608,2664,-168,3718,28.64
1706,5119,-582,2675,-101,3689,28.64
1615,4436,-547,2653,-51,3618,28.62
1553,3828,-508,2585,2,3537,28.63
1509,3336,-483,2489,70,3427,28.64
1479,3015,-467,2386,89,3296,28.64
1466,2856,-474,2272,85,3215,28.64
1451,2798,-496,2190,60,3184,28.63
1429,2796,-541,2137,28,3152,28.64
1386,2841,-597,2093,3,3138,28.64
1323,2929,-659,2072,-37,3132,28.63
1245,3020,-729,2038,-89,3154,28.65
1136,3102,-811,1994,-156,3200,28.66
997,3169,-913,1924,-204,3206,28.63
847,3300,-1019,1813,-189,3184,28.63
686,3539,-1127,1709,-151,3169,28.62
526,3902,-1218,1643,-113,3134,28.64
377,4353,-1291,1595,-81,3106,28.63
253,4847,-1344,1566,-44,3080,28.66
161,5355,-1376,1555,-18,3085,28.65
87,5880,-1385,1539,25,3125,28.65
13,6382,-1378,1532,74,3177,28.64
-57,6896,-1364,1519,115,3232,28.65
-114,7373,-1332,1526,163,3279,28.64
-137,7846,-1304,1518,185,3324,28.66
-135,8255,-1267,1569,218,3410,28.67
-114,8535,-1214,1682,250,3526,28.65
-91,8594,-1150,1826,254,3705,28.66
-64,8358,-1078,1990,221,3894,28.67
-32,7838,-1001,2115,181,4035,28.67
6,7103,-931,2161,178,4111,28.68
77,6137,-876,2074,190,4089,28.66
146,5503,-854,1925,188,3997,28.67
226,5083,-865,1777,163,3913,28.64
330,4823,-907,1631,137,3845,28.66
454,4696,-968,1548,135,3793,28.66
586,4649,-1034,1503,156,3803,28.65
711,4640,-1103,1472,171,3846,28.67
811,4661,-1164,1441,167,3883,28.67
903,4722,-1230,1373,137,3933,28.66
975,4843,-1322,1268,92,3924,28.69
1040,5031,-1439,1145,51,3909,28.68
1112,5294,-1581,1022,19,3889,28.64
1178,5629,-1755,891,-23,3849,28.63
1253,6037,-1942,795,-58,3836,28.66
1320,6495,-2119,755,-61,3831,28.67
1386,6953,-2260,758,-1,3864,28.65
1425,7382,-2365,786,61,3926,28.64
1444,7747,-2433,806,94,3987,28.66
1470,7995,-2502,809,100,3993,28.67
1528,8185,-2566,808,118,3953,28.66
1620,8315,-2621,804,172,3947,28.65
1739,8438,-2649,797,244,3938,28.64
1857,8573,-2665,788,301,3940,28.67
1955,8728,-2671,771,310,3951,28.65
2031,8883,-2660,777,323,4002,28.65
2094,8984,-2636,788,332,4034,28.64
2146,9051,-2612,758,359,4050,28.64
2199,9092,-2599,757,392,4073,28.63
2257,9129,-2572,779,430,4068,28.64
2309,9086,-2541,812,474,4090,28.64
2359,8895,-2523,886,485,4162,28.65
2379,8479,-2496,999,466,4261,28.64
2378,7883,-2454,1102,431,4334,28.64
2341,7177,-2388,1131,412,4352,28.63
2280,6439,-2322,1080,394,4326,28.64
2211,5777,-2278,960,391,4226,28.62
2134,5295,-2252,787,378,4129,28.63
2050,5003,-2250,641,365,4030,28.66
1985,4893,-2265,524,334,3965,28.68
1927,4885,-2299,424,279,3925,28.67
1881,4936,-2356,341,223,3910,28.64
1868,4955,-2442,310,210,3869,28.64
1889,4976,-2559,314,242,3849,28.64
1902,5003,-2629,327,293,3873,28.64
1883,5041,-2678,343,346,3937,28.64
1812,5083,-2698,375,406,3972,28.63
1710,5087,-2691,392,460,3988,28.64
1605,5078,-2667,371,517,3985,28.63
1499,5047,-2627,334,556,3939,28.65
1410,5037,-2564,304,576,3903,28.66
1314,5040,-2481,260,595,3883,28.67
1224,5089,-2382,187,608,3852,28.65
1127,5189,-2267,87,656,3818,28.66
1015,5360,-2158,-39,681,3761,28.65
919,5594,-2067,-156,686,3697,28.65
836,5909,-1990,-267,642,3610,28.66
771,6320,-1935,-346,582,3574,28.65
713,6749,-1902,-416,505,3571,28.67
639,7155,-1894,-471,461,3598,28.66
552,7509,-1915,-487,413,3645,28.65
412,7836,-1955,-514,375,3689,28.65
246,8166,-2009,-571,357,3683,28.65
81,8571,-2071,-634,365,3629,28.65
-86,9111,-2126,-692,414,3550,28.64
-248,9777,-2166,-730,481,3503,28.63
-402,10463,-2206,-715,533,3512,28.66
-555,11074,-2251,-618,557,3551,28.65
-699,11469,-2261,-441,540,3647,28.62
-823,11540,-2235,-216,531,3723,28.65
-939,11231,-2178,-27,562,3838,28.63
-1078,10660,-2073,64,639,3894,28.63
-1239,9962,-1938,98,696,3922,28.65
-1400,9187,-1774,131,730,3899,28.64
-1549,8321,-1586,178,750,3929,28.64
-1671,7301,-1381,273,771,3977,28.66
-1764,6189,-1121,299,819,3928,28.65
-1865,5135,-833,216,752,4070,28.63
-2042,3991,-595,91,722,4212,28.64
-2239,2873,-395,-122,726,4201,28.64
-2434,2032,-210,-394,717,4126,28.64
-2602,1443,-47,-618,665,4045,28.64
-2780,956,145,-847,632,3982,28.63
-2888,718,283,-1009,636,3949,28.64
-2966,648,409,-1263,636,3842,28.66
-2958,805,488,-1532,567,3590,28.63
-2814,1339,550,-1773,449,3274,28.64
-2577,2237,622,-1922,355,3105,28.64
-2340,3290,684,-1953,327,3152,28.63
-2165,4307,730,-1899,317,3255,28.65
-2035,5250,777,-1777,292,3323,28.65
-1910,6059,835,-1605,254,3408,28.64
-1786,6592,888,-1443,261,3543,28.63
-1684,6916,915,-1315,314,3648,28.64
-1608,7140,947,-1211,375,3741,28.65
-1573,7301,981,-1131,442,3839,28.67
-1530,7328,974,-1078,449,3929,28.68
-1464,7251,922,-1056,361,3977,28.66
-1342,7124,826,-1074,273,4016,28.67
-1170,6992,682,-1102,213,4048,28.67
-974,6879,485,-1130,172,4099,28.66
-768,6757,266,-1092,171,4184,28.67
-568,6603,47,-1037,187,4257,28.66
-367,6408,-151,-963,221,4328,28.66
-156,6102,-342,-918,235,4400,28.63
73,5704,-531,-925,251,4438,28.66
306,5338,-705,-1002,263,4439,28.68
517,5120,-880,-1153,245,4392,28.67
725,5021,-1066,-1306,153,4322,28.65
942,4941,-1277,-1431,49,4243,28.66
1149,4915,-1484,-1536,27,4146,28.65
1338,4936,-1646,-1594,108,4080,28.65
1489,4996,-1765,-1629,237,4021,28.63
1603,5070,-1825,-1633,370,3932,28.64
1704,5123,-1819,-1609,463,3850,28.64
1802,5114,-1767,-1631,508,3755,28.67
1883,5103,-1684,-1676,508,3623,28.62
1950,5099,-1585,-1715,482,3486,28.62
1977,5085,-1476,-1761,427,3394,28.63
1952,5060,-1366,-1777,385,3336,28.65
1851,5036,-1246,-1805,358,3308,28.66
1680,5042,-1133,-1865,358,3245,28.65
1467,5149,-1040,-1950,323,3150,28.64
1165,5477,-920,-2005,293,3044,28.64
910,5831,-823,-2003,311,3013,28.65
648,6185,-731,-1963,343,2996,28.63
398,6531,-650,-1902,363,3032,28.65
161,6825,-586,-1851,373,3074,28.65
-71,7066,-536,-1819,356,3132,28.64
-260,7244,-502,-1815,340,3129,28.62
-405,7400,-493,-1816,330,3144,28.64
-537,7569,-501,-1808,362,3225,28.64
-696,7657,-522,-1774,369,3376,28.66
-880,7883,-526,-1863,369,3354,28.62
-980,8147,-556,-1917,304,3363,28.63
-1013,8328,-614,-1952,201,3422,28.64
-1007,8392,-683,-1984,203,3477,28.63
-976,8397,-751,-2001,317,3482,28.62
-928,8385,-794,-1997,449,3496,28.63
-861,8311,-794,-1950,540,3511,28.62
-769,8125,-755,-1880,589,3583,28.63
-657,7745,-691,-1853,582,3659,28.64
-529,7198,-635,-1876,580,3681,28.64
-372,6640,-585,-1953,534,3643,28.65
-212,6181,-529,-2076,480,3559,28.65
-45,5829,-500,-2170,447,3471,28.64
118,5594,-479,-2260,455,3421,28.64
245,5493,-470,-2342,435,3385,28.64
319,5560,-465,-2443,386,3336,28.64
359,5769,-475,-2508,322,3276,28.65
392,6051,-500,-2564,282,3221,28.64
438,6312,-559,-2602,257,3166,28.64
503,6580,-627,-2629,222,3099,28.66
578,6896,-696,-2656,231,2979,28.65
661,7306,-751,-2709,276,2892,28.65
722,7771,-801,-2729,301,2869,28.63
738,8182,-850,-2694,332,2874,28.63
729,8457,-893,-2642,357,2870,28.63
682,8620,-930,-2601,362,2844,28.63
617,8693,-954,-2573,366,2798,28.65
525,8737,-977,-2601,378,2764,28.64
406,8769,-1009,-2635,329,2745,28.64
249,8750,-1081,-2678,226,2772,28.65
88,8633,-1187,-2716,99,2801,28.64
-86,8414,-1310,-2740,10,2820,28.66
-301,8049,-1488,-2809,-79,2832,28.63
-489,7783,-1643,-2934,-125,2845,28.63
-687,7618,-1802,-3071,-152,2834,28.65
-884,7599,-1964,-3234,-141,2832,28.65
-1067,7691,-2117,-3363,-126,2859,28.63
-1215,7805,-2288,-3478,-170,2886,28.63
-1300,7917,-2456,-3560,-197,2839,28.64
-1297,8119,-2581,-3664,-155,2769,28.62
-1218,8469,-2634,-3746,-30,2674,28.63
-1074,8896,-2636,-3803,175,2665,28.64
-887,9305,-2564,-3730,332,2656,28.64
-689,9617,-2365,-3540,536,2694,28.64
-453,9616,-2051,-3304,709,2800,28.64
-236,9262,-1648,-3115,810,2878,28.66
-48,8636,-1190,-3054,807,2898,28.65
107,7902,-711,-3141,676,2799,28.67
197,7231,-247,-3282,526,2695,28.64
221,6681,204,-3374,456,2583,28.64
165,6244,659,-3437,471,2513,28.65
26,5878,1114,-3461,510,2485,28.63
-169,5498,1563,-3449,466,2446,28.62
-349,5040,1999,-3396,380,2358,28.65
-479,4436,2429,-3283,359,2307,28.65
-566,3693,2870,-3198,435,2230,28.64
-627,2949,3327,-3193,599,2081,28.65
-688,2385,3801,-3242,736,1936,28.66
-755,2001,4253,-3284,779,1819,28.65
-792,1800,4675,-3342,798,1690,28.66
-841,1690,5021,-3374,650,1693,28.65
-916,1557,5284,-3356,502,1757,28.66
-1041,1369,5468,-3317,359,1822,28.64
-1210,1190,5515,-3360,191,1907,28.66
-1399,1105,5426,-3517,-44,1912,28.64
-1608,1236,5212,-3701,-241,1871,28.64
-1830,1658,4891,-3837,-293,1827,28.63
-2040,2350,4505,-3847,-208,1833,28.65
-2216,3056,4085,-3675,-53,1947,28.64
-2317,3551,3664,-3375,75,2119,28.64
-2328,3719,3271,-3099,141,2292,28.64
-2245,3630,2890,-2963,159,2434,28.66
-2098,3461,2505,-2985,192,2455,28.66
-1916,3461,2109,-3125,279,2367,28.65
-1643,3830,1580,-3247,366,2308,28.65
-1403,4261,1148,-3212,410,2357,28.65
-1142,4585,725,-3089,442,2483,28.64
-851,4751,326,-2944,481,2520,28.65
-504,4787,-40,-2870,532,2496,28.64
-116,4824,-384,-2897,602,2422,28.66
286,4955,-719,-2941,684,2356,28.64
662,5140,-1045,-2959,708,2351,28.65
982,5319,-1380,-2959,644,2382,28.64
1250,5397,-1733,-2993,472,2407,28.61
1445,5414,-2126,-3082,276,2364,28.63
1587,5440,-2539,-3189,138,2295,28.64
1655,5553,-2950,-3301,91,2223,28.64
1650,5746,-3338,-3359,105,2155,28.66
1606,5969,-3680,-3347,145,2101,28.65
1528,6135,-3957,-3367,161,2027,28.66
1447,6247,-4176,-3379,178,1933,28.66
1360,6366,-4323,-3393,220,1847,28.66
1252,6529,-4387,-3442,309,1744,28.64
1116,6756,-4393,-3533,406,1662,28.63
959,7014,-4360,-3610,431,1598,28.64
802,7265,-4309,-3690,364,1492,28.64
678,7520,-4248,-3784,309,1346,28.64
593,7835,-4165,-3882,310,1222,28.65
518,8209,-4073,-3936,354,1193,28.66
436,8518,-3971,-3929,375,1213,28.64
352,8679,-3852,-3873,371,1260,28.64
265,8730,-3714,-3805,357,1297,28.66
164,8687,-3543,-3740,354,1353,28.64
62,8522,-3361,-3672,374,1442,28.64
-28,8149,-3186,-3624,334,1551,28.66
-100,7598,-3032,-3584,226,1610,28.66
-166,6947,-2876,-3557,134,1667,28.66
-217,6217,-2709,-3538,151,1689,28.64
-255,5498,-2535,-3559,242,1699,28.64
-287,4821,-2349,-3610,299,1677,28.65
-276,4213,-2175,-3682,292,1609,28.64
-200,3731,-2014,-3801,253,1493,28.64
-65,3407,-1874,-3921,196,1375,28.64
96,3227,-1763,-4047,150,1285,28.64
262,3195,-1676,-4158,114,1177,28.65
424,3280,-1605,-4246,74,1055,28.64
575,3440,-1542,-4288,4,994,28.64
712,3575,-1470,-4258,-41,1031,28.65
778,3586,-1406,-4245,-92,980,28.62
826,3580,-1341,-4333,-110,898,28.63
847,3648,-1295,-4467,-160,797,28.63
844,3838,-1249,-4523,-221,732,28.63
795,4076,-1189,-4510,-239,717,28.64
718,4234,-1093,-4398,-202,757,28.63
610,4198,-971,-4252,-139,817,28.65
488,3936,-808,-4092,-70,900,28.65
359,3496,-606,-3949,-37,932,28.64
230,2964,-374,-3898,-17,890,28.65
124,2494,-132,-3962,28,757,28.63
64,2213,114,-4078,57,605,28.64
38,2142,331,-4243,60,503,28.65
15,2237,494,-4309,44,446,28.65
-7,2415,637,-4277,28,471,28.67
-47,2557,756,-4181,7,579,28.64
-102,2575,849,-4115,-45,647,28.64
-161,2594,916,-4138,-108,629,28.64
-231,2731,953,-4188,-126,564,28.63
-332,2992,963,-4194,-126,577,28.62
-482,3251,965,-4113,-118,695,28.63
-682,3394,949,-3995,-121,778,28.65
-887,3453,916,-3929,-186,788,28.65
-1064,3544,875,-3943,-255,701,28.65
-1234,3721,812,-4030,-294,614,28.65
-1379,3857,667,-4120,-413,555,28.66
-1464,3776,465,-4025,-472,523,28.67
-1484,3578,330,-3840,-293,599,28.66
-1478,3217,264,-3737,-10,702,28.64
-1393,2743,211,-3788,137,599,28.63
-1169,2439,187,-3945,121,424,28.63
-870,2336,176,-4044,133,446,28.64
-578,2248,150,-4101,205,566,28.65
-329,2150,114,-4121,221,642,28.64
-102,2131,106,-4130,189,593,28.65
145,2190,129,-4144,168,554,28.65
382,2286,161,-4126,196,605,28.64
566,2339,211,-4063,231,692,28.65
707,2289,275,-3936,207,792,28.66
793,2050,352,-3795,134,887,28.65
863,1483,440,-3669,51,959,28.64
863,958,499,-3644,31,965,28.63
824,492,549,-3693,44,942,28.64
754,228,574,-3801,76,848,28.63
679,197,578,-3900,113,742,28.65
622,360,575,-3937,167,651,28.63
593,636,543,-3952,193,616,28.65
581,928,494,-3957,149,608,28.63
563,1197,406,-3942,101,624,28.67
543,1430,301,-3948,73,639,28.63
497,1667,163,-3987,56,650,28.63
435,1920,2,-4007,40,587,28.64
388,2164,-182,-3989,9,540,28.65
362,2348,-358,-3922,43,545,28.65
332,2413,-503,-3811,106,607,28.67
292,2308,-603,-3665,144,703,28.67
237,2017,-668,-3559,149,751,28.64
181,1623,-688,-3525,120,765,28.64
129,1212,-691,-3581,118,732,28.64
86,905,-690,-3674,135,643,28.65
69,718,-679,-3804,152,535,28.63
105,636,-679,-3908,152,411,28.64
180,631,-671,-3988,157,355,28.64
260,672,-660,-4003,195,333,28.67
311,736,-634,-4003,200,349,28.67
329,791,-590,-3997,167,357,28.65
327,845,-536,-4003,116,335,28.66
330,952,-483,-4105,64,283,28.65
300,1219,-451,-4244,56,224,28.66
249,1650,-434,-4306,50,179,28.66
175,2135,-436,-4285,42,207,28.66
98,2504,-446,-4203,35,265,28.64
50,2680,-470,-4087,-16,325,28.65
7,2691,-515,-4014,-70,360,28.65
-26,2588,-566,-3962,-104,386,28.64
-64,2428,-611,-3953,-91,414,28.65
-101,2235,-668,-3943,-93,403,28.66
-104,2011,-733,-3954,-138,350,28.66
-53,1804,-796,-3973,-150,295,28.66
30,1648,-846,-4028,-134,210,28.65
108,1638,-883,-4162,-103,98,28.64
169,1948,-923,-4306,-74,-43,28.63
172,2322,-933,-4306,-68,-53,28.63
139,2642,-930,-4221,-64,18,28.64
61,2756,-907,-4088,-82,137,28.65
-34,2651,-863,-3950,-89,217,28.63
-141,2348,-790,-3842,-56,272,28.64
-246,1960,-679,-3777,35,317,28.65
-339,1498,-550,-3719,104,382,28.65
-391,984,-419,-3705,100,396,28.65
-385,474,-303,-3769,20,367,28.65
-346,35,-231,-3849,-35,341,28.66
-295,-306,-168,-3897,-31,355,28.64
-262,-597,-132,-3950,-63,387,28.66
-254,-848,-115,-3991,-109,367,28.63
-254,-1046,-94,-4036,-144,335,28.63
-257,-1195,-86,-4057,-151,284,28.63
-260,-1323,-68,-4028,-94,285,28.62
-274,-1486,-25,-3949,-44,320,28.63
-303,-1747,39,-3837,-21,398,28.64
-347,-2125,135,-3751,-28,460,28.63
-405,-2593,244,-3735,-63,561,28.63
-470,-3026,343,-3818,-63,583,28.63
-540,-3270,413,-4005,-58,472,28.64
-586,-3219,449,-4218,-59,340,28.64
-592,-2902,434,-4384,-83,227,28.66
-573,-2383,387,-4452,-81,173,28.64
-525,-1824,338,-4404,-50,218,28.65
-467,-1373,280,-4329,-26,255,28.64
-395,-1009,210,-4293,-16,265,28.64
-314,-645,157,-4295,-3,224,28.63
-231,-231,111,-4290,3,234,28.64
-175,161,59,-4230,23,257,28.64
-148,439,19,-4098,33,349,28.64
-172,523,-9,-3965,31,488,28.64
-224,462,-21,-3885,17,552,28.65
-307,375,-53,-3977,-50,547,28.65
-388,413,-135,-4149,-119,438,28.66
-446,688,-237,-4285,-147,293,28.66
-503,1107,-371,-4321,-136,300,28.66
-567,1445,-515,-4212,-92,414,28.65
-633,1554,-646,-3987,-56,565,28.66
-697,1230,-753,-3683,-31,744,28.67
-710,644,-795,-3533,10,831,28.65
-709,-81,-814,-3506,43,859,28.66
-678,-807,-816,-3541,54,837,28.66
-637,-1478,-824,-3635,28,798,28.65
-588,-2025,-846,-3741,-17,756,28.66
-535,-2458,-892,-3866,-62,708,28.66
-484,-2749,-954,-4013,-97,619,28.66
-421,-2859,-1028,-4161,-165,516,28.67
-345,-2803,-1104,-4265,-184,436,28.67
-266,-2653,-1171,-4288,-140,417,28.67
-201,-2524,-1213,-4203,-74,475,28.67
-166,-2547,-1221,-4058,-37,563,28.66
-139,-2766,-1183,-3910,-30,645,28.67
-111,-3150,-1117,-3850,-41,663,28.66
-70,-3580,-1035,-3882,-92,641,28.66
-25,-3958,-971,-3959,-117,567,28.66
19,-4221,-901,-4022,-102,517,28.66
51,-4431,-832,-4024,-76,516,28.66
75,-4660,-748,-3968,-52,518,28.66
100,-4988,-660,-3875,-69,601,28.66
114,-5456,-558,-3790,-109,719,28.67
97,-6027,-456,-3743,-140,878,28.66
63,-6677,-352,-3778,-174,966,28.66
49,-7242,-257,-3859,-191,968,28.66
54,-7586,-140,-3998,-144,876,28.66
77,-7607,-12,-4153,-51,804,28.68
102,-7387,122,-4229,36,798,28.69
118,-7110,243,-4244,65,866,28.67
133,-6913,336,-4208,-5,931,28.66
162,-6798,413,-4192,-93,971,28.65
195,-6667,492,-4239,-107,888,28.65
248,-6328,569,-4363,-42,798,28.64
290,-5908,612,-4432,50,767,28.66
323,-5415,650,-4346,77,807,28.66
356,-5081,707,-4137,92,938,28.67
376,-5061,791,-3862,56,1121,28.67
407,-5442,889,-3653,24,1276,28.66
423,-6061,990,-3555,6,1296,28.67
452,-6705,1096,-3586,38,1208,28.66
480,-7198,1195,-3657,81,1104,28.67
501,-7577,1289,-3659,81,1073,28.65
463,-8013,1402,-3591,23,1187,28.67
345,-8440,1485,-3521,-77,1377,28.66
137,-8998,1553,-3446,-174,1598,28.66
-140,-9622,1614,-3434,-243,1796,28.67
-443,-10191,1663,-3505,-230,1876,28.68
-729,-10464,1706,-3740,-156,1783,28.68
-959,-10268,1716,-4024,-62,1605,28.69
-1116,-9595,1709,-4219,60,1434,28.67
-1180,-8565,1686,-4306,147,1350,28.66
-1190,-7373,1653,-4245,198,1399,28.67
-1173,-6263,1610,-4132,171,1510,28.68
-1142,-5260,1532,-4037,56,1628,28.65
-1119,-4425,1422,-3938,-54,1773,28.66
-1117,-3719,1273,-3876,-124,1851,28.67
-1140,-3107,1082,-3861,-159,1886,28.65
-1176,-2570,852,-3838,-206,1885,28.66
-1211,-2126,602,-3803,-195,1826,28.65
-1221,-1737,335,-3779,-153,1751,28.65
-1196,-1426,69,-3713,-76,1707,28.64
-1124,-1286,-179,-3567,-29,1766,28.65
-1031,-1410,-400,-3362,13,1829,28.65
-918,-1853,-579,-3168,55,1918,28.65
-797,-2573,-715,-3009,86,2010,28.66
-702,-3503,-820,-2970,99,2087,28.65
-633,-4453,-927,-3103,48,2009,28.65
-547,-5113,-1036,-3393,26,1749,28.66
-425,-5311,-1147,-3679,38,1490,28.67
-277,-5162,-1259,-3819,77,1392,28.64
-131,-4945,-1329,-3716,144,1441,28.66
-10,-4914,-1309,-3468,194,1505,28.65
69,-5231,-1200,-3235,194,1739,28.66
52,-5970,-1095,-3223,74,1925,28.65
-99,-6629,-973,-3340,-81,1952,28.64
-304,-7065,-855,-3531,-198,1885,28.63
-532,-7239,-759,-3710,-260,1825,28.64
-785,-7133,-668,-3830,-292,1798,28.67
-1051,-6787,-570,-3894,-267,1831,28.69
-1284,-6391,-465,-3861,-203,1887,28.66
-1467,-6033,-344,-3750,-131,1991,28.68
-1613,-5781,-199,-3628,-88,2123,28.66
-1693,-5670,-42,-3530,-49,2259,28.65
-1737,-5707,144,-3492,-14,2409,28.63
-1707,-5774,265,-3488,1,2437,28.64
-1615,-5805,380,-3502,0,2461,28.66
-1471,-5809,492,-3457,3,2501,28.65
-1273,-5918,602,-3350,26,2586,28.64
-1027,-6186,719,-3202,44,2689,28.67
-750,-6706,858,-3090,76,2747,28.65
-447,-7316,1000,-3040,115,2758,28.65
-160,-7881,1146,-3120,174,2674,28.64
110,-8167,1284,-3332,212,2504,28.67
340,-8073,1386,-3531,199,2333,28.66
555,-7699,1467,-3615,141,2193,28.66
739,-7216,1533,-3571,86,2133,28.66
876,-6816,1600,-3419,46,2192,28.65
935,-6642,1669,-3230,10,2306,28.65
901,-6730,1751,-3063,-30,2404,28.65
810,-6995,1809,-2988,-78,2420,28.64
676,-7272,1833,-3031,-118,2361,28.65
525,-7404,1818,-3142,-162,2286,28.63
373,-7361,1765,-3251,-205,2186,28.64
235,-7174,1680,-3291,-234,2144,28.62
120,-6959,1577,-3245,-233,2167,28.63
22,-6830,1471,-3144,-202,2264,28.64
-67,-6849,1368,-3030,-147,2389,28.66
-141,-6991,1266,-2940,-136,2466,28.67
-213,-7203,1174,-2898,-160,2535,28.64
-278,-7422,1091,-2874,-201,2586,28.65
-336,-7600,1031,-2889,-197,2627,28.65
-404,-7571,971,-3004,-126,2592,28.67
-482,-7261,920,-3139,-30,2534,28.69
-538,-6723,861,-3189,9,2505,28.66
-575,-6146,799,-3135,-1,2542,28.66
-583,-5674,741,-2979,-27,2642,28.66
-577,-5485,697,-2763,-31,2802,28.64
-580,-5590,673,-2557,-49,2972,28.66
-631,-5928,661,-2447,-58,3134,28.67
-723,-6243,646,-2439,-74,3206,28.66
-827,-6579,609,-2493,-97,3189,28.67
-907,-6814,568,-2524,-100,3176,28.66
-948,-7027,506,-2488,-80,3208,28.66
-950,-7294,430,-2410,-70,3269,28.67
-883,-7834,324,-2321,-24,3384,28.66
-774,-8397,232,-2264,2,3404,28.64
-613,-8988,141,-2263,15,3400,28.64
-407,-9536,57,-2290,51,3362,28.66
-163,-9989,-24,-2316,92,3311,28.67
120,-10360,-83,-2320,138,3272,28.66
407,-10693,-136,-2306,139,3275,28.67
682,-11050,-183,-2286,110,3308,28.66
925,-11455,-235,-2301,60,3293,28.67
1151,-11784,-288,-2360,50,3192,28.67
1356,-11953,-329,-2431,76,3081,28.67
1535,-11967,-358,-2468,101,3000,28.67
1658,-11859,-358,-2436,83,3021,28.67
1676,-11685,-294,-2342,-1,3175,28.65
1541,-11460,-172,-2278,-42,3359,28.66
1305,-11186,-8,-2298,-18,3434,28.66
1022,-10741,174,-2356,31,3359,28.67
764,-10068,387,-2381,86,3274,28.68
551,-9287,613,-2330,172,3246,28.68
373,-8559,849,-2203,250,3277,28.67
227,-7907,1100,-2117,307,3270,28.67
102,-7369,1349,-1972,330,3354,28.66
-7,-7051,1582,-1799,352,3489,28.67
-90,-6938,1809,-1697,342,3523,28.67
-148,-6935,2031,-1600,290,3581,28.64
-197,-7060,2230,-1506,287,3646,28.66
-225,-7235,2430,-1450,296,3644,28.68
-252,-7381,2602,-1456,312,3627,28.67
-272,-7488,2752,-1451,329,3592,28.67
-279,-7553,2859,-1431,315,3574,28.68
-284,-7646,2939,-1369,300,3593,28.65
-279,-7836,3005,-1249,307,3634,28.67
-271,-8098,3060,-1099,358,3635,28.67
-242,-8444,3120,-983,425,3630,28.67
-228,-8818,3174,-930,467,3635,28.67
-234,-9170,3180,-929,436,3641,28.64
-260,-9443,3151,-968,294,3624,28.65
-322,-9586,3066,-1046,102,3661,28.68
-437,-9577,2931,-1133,-84,3736,28.65
-592,-9427,2726,-1214,-187,3777,28.65
-772,-9126,2485,-1245,-224,3784,28.63
-927,-8716,2230,-1212,-186,3788,28.65
-1040,-8259,1991,-1112,-89,3831,28.67
-1117,-7876,1782,-978,21,3894,28.69
-1158,-7581,1542,-849,110,3955,28.66
-1130,-7432,1347,-827,126,3930,28.67
-1036,-7251,1147,-867,116,3844,28.66
-881,-6951,941,-950,139,3757,28.65
-690,-6476,731,-981,170,3671,28.67
-489,-6023,521,-936,201,3680,28.65
-317,-5545,348,-818,206,3730,28.64
-182,-5182,214,-667,226,3841,28.65
-107,-5006,99,-534,229,3964,28.65
-72,-5015,-4,-443,196,4056,28.65
-57,-5127,-106,-431,156,4049,28.67
-38,-5191,-210,-468,114,3986,28.66
-16,-5131,-320,-536,100,3898,28.66
19,-4944,-449,-606,98,3796,28.67
56,-4687,-587,-621,117,3747,28.67
91,-4442,-701,-536,133,3763,28.66
114,-4337,-777,-344,171,3860,28.65
108,-4524,-816,-133,203,4012,28.65
72,-5015,-829,-23,166,4102,28.66
18,-5657,-821,-70,127,4072,28.67
