gx,gy,gz,ax,ay,az,tmp
-55,1200,10,-339,-12,4062,29.19
-54,1067,-1,-390,5,4048,29.16
-58,812,-1,-409,8,4038,29.16
-72,519,-8,-416,4,4039,29.17
-74,226,-11,-420,1,4045,29.18
-86,-80,-18,-426,-4,4045,29.19
-95,-382,-21,-414,5,4032,29.18
-112,-666,-27,-405,1,4045,29.19
-115,-884,-31,-362,-31,4091,29.21
-102,-892,-42,-281,10,3899,29.19
-99,-656,-28,-240,0,3813,29.18
-97,-348,-25,-220,3,3783,29.20
-85,86,-16,-209,-4,3780,29.18
-80,434,-11,-212,-5,3788,29.17
-74,765,2,-252,1,3812,29.18
-66,966,13,-316,-7,3979,29.19
-53,880,1,-364,1,4009,29.20
-64,678,-11,-417,-3,4031,29.18
-73,421,-13,-434,-9,4046,29.19
-86,128,-12,-426,3,4037,29.18
-92,-157,-19,-415,4,4032,29.17
-105,-426,-19,-394,2,4019,29.18
-109,-630,-24,-372,-24,4034,29.19
-101,-667,-36,-300,-4,3898,29.19
-91,-466,-30,-244,-4,3811,29.19
-87,-163,-21,-232,-3,3788,29.21
-84,184,-11,-229,-6,3788,29.20
-77,519,-2,-248,-1,3824,29.20
-73,719,4,-310,-5,3928,29.19
-62,681,-7,-367,-4,3995,29.19
-68,539,-12,-380,-2,4024,29.22
-73,339,-13,-393,-7,4024,29.20
-84,121,-19,-395,3,4020,29.18
-90,-93,-24,-389,0,4001,29.19
-100,-290,-24,-378,3,4020,29.20
-100,-445,-23,-352,-20,4021,29.20
-97,-463,-27,-307,-6,3909,29.20
-89,-293,-29,-257,7,3830,29.20
-88,-12,-17,-237,4,3787,29.22
-76,304,-7,-255,-4,3831,29.19
-74,534,0,-297,-12,3908,29.20
-72,564,-3,-352,-8,3988,29.20
-73,464,-7,-373,-3,4013,29.19
-75,280,-14,-388,-10,4011,29.19
-84,73,-18,-390,-3,4020,29.21
-91,-137,-20,-382,3,4024,29.20
-99,-314,-25,-363,-5,4014,29.18
-94,-410,-32,-311,-2,3931,29.20
-92,-336,-31,-272,-4,3866,29.20
-88,-109,-21,-253,3,3819,29.18
-80,165,-11,-246,4,3835,29.18
-80,398,-5,-276,1,3888,29.19
-78,488,-7,-336,-4,4002,29.20
-73,382,-12,-364,0,4014,29.19
-77,214,-11,-388,0,4005,29.19
-83,33,-14,-391,8,4002,29.23
-95,-152,-21,-383,-6,3999,29.19
-92,-276,-27,-341,-6,3963,29.19
-89,-259,-27,-304,-7,3889,29.21
-91,-121,-22,-276,0,3862,29.22
-87,79,-15,-274,0,3861,29.19
-81,275,-9,-292,9,3886,29.20
-78,372,-7,-317,-9,3951,29.19
-79,336,-10,-354,-2,3985,29.20
-78,202,-15,-378,0,4022,29.22
-88,27,-14,-371,-3,4017,29.20
-86,-117,-22,-355,-3,3998,29.20
-88,-173,-28,-321,1,3947,29.19
-88,-117,-22,-296,4,3898,29.20
-84,14,-21,-277,3,3874,29.21
-84,165,-19,-281,1,3873,29.19
-84,265,-14,-298,-3,3925,29.21
-78,290,-11,-335,-12,3968,29.20
-80,223,-9,-358,-1,3980,29.18
-86,94,-16,-371,3,3989,29.18
-90,-31,-16,-350,3,3988,29.19
-88,-99,-20,-340,6,3964,29.19
-88,-81,-21,-320,8,3925,29.21
-83,7,-16,-302,-10,3903,29.20
-84,120,-13,-300,-6,3894,29.20
-80,207,-14,-315,2,3905,29.19
-78,236,-13,-340,-4,3944,29.21
-85,201,-14,-358,-1,3973,29.17
-88,112,-12,-365,4,3977,29.19
-86,28,-14,-351,-2,3967,29.21
-86,-20,-17,-338,0,3955,29.18
-87,-9,-11,-312,-1,3921,29.17
-85,52,-15,-302,-6,3891,29.18
-82,126,-9,-300,-6,3901,29.18
-83,180,-11,-320,2,3928,29.17
-80,194,-8,-328,5,3950,29.19
-79,160,-14,-341,-10,3951,29.18
-80,105,-10,-338,-9,3972,29.20
-80,50,-15,-328,-14,3960,29.21
-78,35,-15,-330,-8,3940,29.19
-81,44,-19,-319,-13,3934,29.20
-80,76,-21,-314,-5,3928,29.19
-87,96,-23,-313,1,3950,29.19
-90,92,-18,-328,-2,3958,29.19
-85,75,-18,-335,-4,3941,29.18
-83,56,-14,-327,-6,3945,29.18
-84,48,-18,-321,2,3938,29.19
-86,57,-15,-315,-9,3928,29.21
-86,71,-19,-324,-7,3936,29.19
-83,95,-19,-325,0,3932,29.20
-82,105,-13,-329,-3,3947,29.19
-80,94,-14,-329,-6,3947,29.20
-85,75,-16,-333,5,3945,29.18
-87,65,-14,-316,3,3934,29.20
-84,68,-18,-324,6,3944,29.22
-80,87,-17,-321,4,3945,29.18
-86,96,-13,-332,0,3938,29.19
-90,98,-14,-322,9,3936,29.20
-87,83,-12,-331,8,3938,29.18
-85,72,-13,-327,7,3950,29.19
-90,64,-14,-325,0,3941,29.19
-81,60,-16,-325,-3,3948,29.20
-80,67,-11,-322,4,3924,29.19
-83,85,-11,-330,1,3931,29.19
-87,105,-14,-321,-10,3948,29.17
-89,104,-13,-327,-8,3959,29.18
-86,94,-14,-337,-8,3952,29.17
-92,80,-18,-335,1,3948,29.17
-85,75,-18,-327,-7,3929,29.17
-88,74,-19,-324,-2,3931,29.16
-83,92,-18,-328,-10,3939,29.15
-77,112,-17,-330,-17,3930,29.17
-89,110,-14,-338,-14,3948,29.18
-85,102,-17,-337,-10,3953,29.18
-88,79,-18,-338,-12,3961,29.18
-88,57,-15,-336,-5,3945,29.19
-86,50,-15,-325,-10,3950,29.19
-78,58,-14,-323,-19,3942,29.18
-78,70,-15,-321,-13,3926,29.18
-83,90,-14,-334,-6,3928,29.21
-80,107,-16,-335,-7,3929,29.20
-80,98,-15,-336,0,3931,29.19
-89,78,-16,-329,4,3933,29.16
-90,58,-18,-322,-4,3937,29.19
-91,54,-18,-320,-13,3937,29.19
-80,67,-17,-315,-11,3933,29.18
-77,86,-20,-315,-6,3923,29.19
-75,104,-17,-318,-9,3930,29.20
-77,114,-15,-325,-12,3950,29.21
-86,88,-18,-341,-13,3949,29.22
-88,58,-14,-341,-12,3959,29.18
-84,35,-17,-328,0,3960,29.18
-82,19,-16,-328,-12,3941,29.20
-87,31,-19,-317,-9,3935,29.19
-86,67,-14,-316,-3,3914,29.19
-87,103,-13,-327,-3,3927,29.18
-82,125,-16,-339,-3,3951,29.21
-77,118,-17,-338,3,3966,29.18
-88,106,-22,-341,2,3959,29.19
-86,75,-16,-338,-3,3951,29.19
-87,49,-20,-328,8,3940,29.19
-91,48,-21,-328,-4,3922,29.21
-85,67,-20,-312,5,3925,29.20
-86,91,-12,-308,0,3933,29.22
-83,111,-12,-314,2,3944,29.21
-87,116,-9,-328,-1,3948,29.18
-83,108,-16,-334,-9,3936,29.20
-88,74,-15,-332,-4,3937,29.20
-87,63,-14,-333,2,3943,29.17
-86,58,-12,-331,2,3947,29.17
-85,60,-14,-318,-2,3945,29.19
-82,69,-15,-325,-7,3939,29.17
-84,86,-15,-334,-13,3942,29.16
-83,87,-15,-330,-13,3945,29.21
-79,83,-15,-321,-12,3949,29.19
-76,73,-20,-323,-2,3938,29.21
-77,60,-19,-321,-9,3941,29.19
-81,62,-17,-326,0,3942,29.20
-79,70,-21,-324,7,3934,29.19
-84,86,-17,-328,1,3947,29.19
-81,96,-15,-326,1,3935,29.22
-80,105,-10,-333,6,3940,29.21
-81,83,-13,-331,0,3940,29.19
-83,60,-15,-342,3,3948,29.19
-81,41,-13,-325,-5,3939,29.22
-81,37,-12,-316,-4,3929,29.20
-80,45,-11,-327,-2,3930,29.21
-87,56,-15,-328,-14,3940,29.20
